subj_idx,valence,Match,shape,rt
v010023,bad,mismatch,circular,737.820000000269
v010023,bad,mismatch,circular,803.104999999981
v010023,good,match,square,815.515000000218
v010023,bad,match,circular,622.589999999967
v010023,ordinary,mismatch,triangle,629.974999999831
v010023,bad,match,circular,672.810000000027
v010023,ordinary,mismatch,triangle,816.869999999646
v010023,ordinary,match,triangle,741.095000000292
v010023,good,mismatch,square,865.004999999655
v010023,bad,match,circular,546.624999999942
v010023,bad,mismatch,circular,825.695000000473
v010023,ordinary,mismatch,triangle,735.554999999295
v010023,good,match,square,750.020000000368
v010023,bad,mismatch,circular,678.129999999306
v010023,bad,match,circular,781.724999999802
v010023,ordinary,mismatch,triangle,777.205000000307
v010023,bad,match,circular,793.485000000161
v010023,bad,mismatch,circular,692.684999999998
v010023,good,mismatch,square,866.949999999662
v010023,ordinary,match,triangle,769.470000000205
v010023,ordinary,mismatch,triangle,696.749999999127
v010023,good,mismatch,square,650.324999999604
v010023,bad,match,circular,693.56000000058
v010023,good,match,square,866.680000000109
v010023,good,match,square,601.564999999944
v010023,ordinary,match,triangle,587.005000000296
v010023,bad,match,circular,574.989999999176
v010023,bad,mismatch,circular,796.915000000794
v010023,bad,match,circular,738.500000000407
v010023,good,mismatch,square,733.06499999942
v010023,ordinary,mismatch,triangle,699.93499999959
v010023,bad,mismatch,circular,664.099999999977
v010023,ordinary,mismatch,triangle,838.149999999558
v010023,good,match,square,719.189999999828
v010023,bad,match,circular,603.020000000484
v010023,good,match,square,773.105000000214
v010023,bad,mismatch,circular,906.820000000182
v010023,bad,mismatch,circular,758.380000000179
v010023,bad,match,circular,682.969999999856
v010023,good,match,square,689.255000000237
v010023,ordinary,match,triangle,717.735000000219
v010023,ordinary,match,triangle,517.315000000002
v010023,good,mismatch,square,699.044999999343
v010023,good,match,square,806.520000000077
v010023,ordinary,mismatch,triangle,883.870000000577
v010023,bad,match,circular,566.51500000048
v010023,good,match,square,635.820000000414
v010023,bad,match,circular,731.894999999902
v010023,bad,mismatch,circular,654.064999999711
v010023,bad,mismatch,circular,684.799999999988
v010023,good,mismatch,square,708.024999999907
v010023,ordinary,match,triangle,931.304999999178
v010023,good,match,square,751.444999999832
v010023,ordinary,match,triangle,577.585000000021
v010023,bad,mismatch,circular,516.985000000161
v010023,good,match,square,733.665000000678
v010023,good,match,square,611.549999999581
v010023,bad,match,circular,648.959999999555
v010023,ordinary,match,triangle,928.310000000289
v010023,ordinary,match,triangle,687.904999999737
v010023,good,mismatch,square,644.084999999905
v010023,bad,match,circular,455.809999999474
v010023,bad,mismatch,circular,594.739999999583
v010023,bad,match,circular,776.789999999863
v010023,bad,mismatch,circular,757.650000000431
v010023,good,mismatch,square,926.000000000407
v010023,bad,mismatch,circular,726.599999999919
v010023,ordinary,mismatch,triangle,941.17499999993
v010023,ordinary,match,triangle,769.334999999963
v010023,ordinary,match,triangle,695.399999999616
v010023,ordinary,mismatch,triangle,703.125
v010023,good,mismatch,square,830.090000000375
v010023,bad,match,circular,651.80000000057
v010023,good,match,square,829.854999999981
v010023,good,mismatch,square,603.675000000338
v010023,ordinary,mismatch,triangle,777.399999999907
v010023,bad,mismatch,circular,766.610000000626
v010023,good,match,square,910.829999999783
v010023,good,match,square,644.945000000007
v010023,bad,mismatch,circular,824.964999999793
v010023,bad,match,circular,691.655000000552
v010023,bad,match,circular,723.140000000072
v010023,bad,match,circular,725.85499999969
v010023,bad,mismatch,circular,853.775000000489
v010023,good,mismatch,square,820.510000000475
v010023,good,match,square,774.239999999758
v010023,good,match,square,867.414999999746
v010023,good,mismatch,square,704.219999999623
v010023,bad,match,circular,681.795000000449
v010023,bad,mismatch,circular,665.935000000056
v010023,good,match,square,672.305000000051
v010023,ordinary,mismatch,triangle,814.685000000289
v010023,bad,mismatch,circular,759.874999999767
v010023,good,match,square,844.860000000102
v010023,bad,match,circular,760.200000000536
v010023,ordinary,mismatch,triangle,829.734999999404
v010023,bad,match,circular,717.10500000068
v010023,good,mismatch,square,640.449999999837
v010023,good,mismatch,square,872.15000000014
v010023,good,match,square,586.664999999804
v010023,good,mismatch,square,775.494999999879
v010023,bad,mismatch,circular,759.670000000391
v010023,good,match,square,642.41500000027
v010023,bad,match,circular,696.275000000256
v010023,ordinary,mismatch,triangle,859.005000000237
v010023,ordinary,match,triangle,758.005000000587
v010023,ordinary,match,triangle,686.795000000508
v010023,bad,match,circular,823.045000000158
v010023,ordinary,mismatch,triangle,773.194999999832
v010023,ordinary,mismatch,triangle,782.860000000219
v010023,bad,mismatch,circular,804.790000000154
v010023,good,match,square,661.954999999609
v010023,bad,mismatch,circular,740.155000000377
v010023,ordinary,match,triangle,853.589999999618
v010023,ordinary,match,triangle,620.25999999966
v010023,good,mismatch,square,858.824999999371
v010023,ordinary,mismatch,triangle,780.515000000363
v010023,bad,match,circular,570.614999999641
v010023,good,match,square,701.259999999776
v010023,ordinary,mismatch,triangle,606.455000000075
v010023,bad,mismatch,circular,913.000000000466
v010023,good,match,square,810.465000000433
v010023,ordinary,match,triangle,933.804999999702
v010023,bad,match,circular,512.550000000396
v010023,bad,mismatch,circular,718.789999999921
v010023,good,match,square,784.389999999781
v010023,bad,match,circular,840.925000000396
v010023,ordinary,match,triangle,676.699999999953
v010023,good,match,square,603.259999999893
v010023,ordinary,match,triangle,983.399999999208
v010023,good,match,square,745.685000000754
v010023,bad,match,circular,595.124999999884
v010023,ordinary,mismatch,triangle,755.000000000116
v010023,bad,mismatch,circular,713.289999999688
v010023,ordinary,match,triangle,920.430000000168
v010023,bad,match,circular,786.060000000405
v010023,good,mismatch,square,716.629999999888
v010023,good,mismatch,square,822.474999999977
v010023,good,mismatch,square,834.739999999292
v010023,bad,match,circular,725.604999999632
v010023,bad,mismatch,circular,633.714999999851
v010023,bad,mismatch,circular,739.640000000596
v010023,bad,match,circular,923.254999999655
v010023,good,match,square,821.090000001248
v010023,good,mismatch,square,677.654999999562
v010023,good,match,square,614.950000001118
v010023,ordinary,match,triangle,764.619999999879
v010023,ordinary,match,triangle,731.690000000526
v010023,ordinary,mismatch,triangle,683.009999998845
v010023,good,match,square,817.834999999846
v010023,bad,match,circular,697.769999998854
v010023,ordinary,mismatch,triangle,892.775000000256
v010023,ordinary,match,triangle,845.820000000531
v010023,ordinary,match,triangle,787.884999999776
v010023,bad,match,circular,719.525000000373
v010023,good,match,square,686.770000000251
v010023,ordinary,mismatch,triangle,717.559999999241
v010023,bad,match,circular,667.419999999809
v010023,bad,mismatch,circular,775.204999999842
v010023,ordinary,mismatch,triangle,936.460000000778
v010023,good,mismatch,square,822.485000000685
v010023,ordinary,match,triangle,791.049999999814
v010023,ordinary,match,triangle,781.504999999073
v010023,ordinary,mismatch,triangle,838.359999999753
v010023,good,mismatch,square,862.414999999572
v010023,bad,mismatch,circular,663.829999999492
v010023,good,match,square,945.455000000889
v010023,good,match,square,723.755000000936
v010023,bad,match,circular,672.695000001113
v010023,ordinary,mismatch,triangle,781.444999998785
v010023,good,mismatch,square,925.774999999674
v010023,bad,match,circular,695.034999998868
v010023,good,match,square,661.57500000007
v010023,bad,mismatch,circular,823.270000000717
v010023,bad,match,circular,835.39000000013
v010023,ordinary,mismatch,triangle,684.830000000191
v010023,ordinary,match,triangle,851.45000000007
v010023,good,mismatch,square,849.074999998324
v010023,good,match,square,733.609999999404
v010023,bad,match,circular,733.000000000116
v010023,good,mismatch,square,718.244999999995
v010023,bad,mismatch,circular,760.274999998743
v010023,good,match,square,881.449999999022
v010023,bad,mismatch,circular,698.72500000021
v010023,ordinary,match,triangle,766.375000001164
v010023,good,mismatch,square,792.674999998766
v010023,ordinary,match,triangle,914.394999999786
v010023,ordinary,mismatch,triangle,890.105000000331
v010023,good,match,square,754.6949999996
v010023,ordinary,mismatch,triangle,708.039999999572
v010023,ordinary,match,triangle,682.590000000317
v010023,bad,mismatch,circular,882.905000000377
v010023,good,match,square,731.315000000875
v010023,bad,mismatch,circular,878.795000000508
v010023,bad,match,circular,819.429999999586
v010023,good,match,square,656.220000000787
v010023,good,mismatch,square,706.929999998421
v010023,bad,match,circular,624.064999999944
v010023,ordinary,match,triangle,975.785000000498
v010023,bad,match,circular,764.879999998724
v010023,ordinary,match,triangle,740.650000001537
v010023,bad,mismatch,circular,746.320000000182
v010023,ordinary,mismatch,triangle,844.354999999166
v010023,bad,match,circular,688.534999999334
v010023,good,match,square,668.364999999525
v010023,good,match,square,686.730000001262
v010023,bad,mismatch,circular,701.559999999474
v010023,bad,match,circular,665.034999999916
v010023,ordinary,match,triangle,908.395000000368
v010023,bad,mismatch,circular,704.620000000461
v010023,bad,match,circular,593.17499999993
v010023,bad,mismatch,circular,679.694999998901
v010023,good,match,square,700.209999999031
v010023,ordinary,mismatch,triangle,640.400000000256
v010023,bad,match,circular,664.145000000601
v010023,good,mismatch,square,824.489999999059
v010023,ordinary,match,triangle,677.03999999864
v010023,bad,mismatch,circular,773.734999998822
v010023,ordinary,mismatch,triangle,906.794999998994
v010023,ordinary,match,triangle,988.434999999357
v010023,ordinary,mismatch,triangle,793.745000000927
v010023,good,match,square,628.749999999884
v010023,bad,match,circular,634.684999999125
v010023,good,mismatch,square,736.355000000913
v010023,bad,match,circular,676.915000000037
v010023,bad,mismatch,circular,739.739999999059
v010023,bad,mismatch,circular,881.164999998873
v010023,good,mismatch,square,858.860000000219
v010023,good,match,square,798.875000000466
v010023,ordinary,match,triangle,973.359999999986
v010023,ordinary,match,triangle,805.014999999898
v010023,bad,mismatch,circular,713.845000000205
v010023,ordinary,mismatch,triangle,966.78999999864
v010023,bad,match,circular,737.140000001062
v010023,good,mismatch,square,983.750000001164
v010023,good,match,square,545.344999998575
v010023,good,mismatch,square,810.465000000433
v010023,bad,match,circular,807.864999998943
v010023,ordinary,mismatch,triangle,880.460000000312
v010023,good,match,square,870.200000001234
v010023,bad,mismatch,circular,633.459999999031
v010023,ordinary,match,triangle,701.544999999925
v010023,good,match,square,663.080000000307
v010023,bad,match,circular,644.105000001262
v010023,ordinary,mismatch,triangle,886.509999998496
v010023,good,mismatch,square,994.249999999651
v010023,ordinary,mismatch,triangle,925.509999999194
v010023,good,match,square,561.880000001052
v010023,bad,match,circular,540.565000001225
v010023,bad,mismatch,circular,771.284999998868
v010023,bad,mismatch,circular,733.89499999932
v010023,bad,mismatch,circular,857.874999999651
v010023,bad,match,circular,916.015000000712
v010023,ordinary,match,triangle,883.864999999874
v010023,good,match,square,702.230000000796
v010023,good,mismatch,square,932.21499999892
v010023,bad,mismatch,circular,802.16000000108
v010023,ordinary,match,triangle,946.690000000875
v010023,bad,match,circular,745.965000000084
v010023,good,match,square,820.234999999171
v010023,bad,match,circular,699.464999999851
v010023,ordinary,match,triangle,821.25500000082
v010023,good,match,square,663.455000000075
v010023,good,mismatch,square,836.470000000205
v010023,bad,mismatch,circular,640.159999998985
v010023,good,match,square,776.469999999041
v010023,ordinary,mismatch,triangle,718.614999999758
v010023,bad,mismatch,circular,988.454999998678
v010023,good,mismatch,square,918.444999999134
v010023,bad,match,circular,938.804999999702
v010023,bad,mismatch,circular,831.430000000168
v010023,bad,match,circular,935.445000000997
v010023,good,match,square,902.675000001211
v010023,ordinary,mismatch,triangle,902.66999999946
v010023,good,match,square,815.144999998854
v010023,good,mismatch,square,847.009999999544
v010023,bad,mismatch,circular,843.650000000605
v010023,bad,match,circular,878.590000000317
v010023,ordinary,mismatch,triangle,864.344999999739
v010023,good,mismatch,square,751.855000000447
v010023,good,match,square,633.970000000671
v010023,ordinary,mismatch,triangle,834.865000000689
v010023,bad,mismatch,circular,830.425000000047
v010023,bad,match,circular,596.864999999525
v010023,good,match,square,642.355000001844
v010023,good,mismatch,square,866.045000000624
v010023,ordinary,match,triangle,938.010000000009
v010023,bad,mismatch,circular,809.839999999851
v010023,bad,match,circular,771.290000000736
v010023,ordinary,mismatch,triangle,861.764999999665
v010023,good,match,square,576.97499999986
v010023,ordinary,mismatch,triangle,819.595000000671
v010023,bad,mismatch,circular,700.104999999981
v010023,ordinary,match,triangle,924.460000000196
v010023,good,mismatch,square,757.664999999106
v010023,bad,mismatch,circular,814.260000000941
v010023,good,match,square,798.235000000102
v010023,bad,match,circular,926.695000000065
v010023,bad,mismatch,circular,877.554999999236
v010023,bad,match,circular,653.304999999702
v010023,ordinary,mismatch,triangle,777.135000000242
v010023,good,mismatch,square,838.455000001006
v010025_NA,good,match,circular,586.9999998
v010025_NA,bad,match,triangle,767.4800002
v010025_NA,ordinary,mismatch,square,795.5700001
v010025_NA,ordinary,match,square,634.9299999
v010025_NA,good,match,circular,653.6300001
v010025_NA,bad,mismatch,triangle,631.8599998
